CompanyName,Year,ESG_score,Return_Deviation,Deviation_Percentile,Deviation_Label,Comm1,Comm2,Comm3,Comm4,Comm5,Comm6,Comm7
Pegatron,2022,64.6,5.92112,86.66666667,High,"The ESG score of Pegatron in 2023 is 58.60, is lower than the average score of it the industry.
This company has beaten 79 companies in this year, at the average level in the industry, and improve.","The risk level Pegatron in 2023 is High with the 97.78, is higher than the average level of it the industry.",The return deviation level of Pegatron in 2023 is 7.83 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Pegatron from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 56.80. and in 2022, we get the max ESG score is 64.60, extreme difference is 7.80.","1. Scope 1 Carbon Emissions: Switch to renewable energy sources for on-site energy needs.
2. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.
3. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
4. Water Consumption: Educate employees and stakeholders on water conservation practices.
5. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.","1. Occupational Injury: Provide ergonomic workstations to reduce the risk of workplace injuries.
2. Training (Number of Times): Encourage cross-departmental training to foster collaboration and knowledge sharing.
3. Turnover Rate: Foster a positive workplace culture that encourages employee loyalty.
4. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
5. Total Employees: Create a healthy work environment that supports employee well-being.","1. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
2. Assurance: Establish a transparent process for addressing discrepancies or errors found during audits.
3. Policy Influence: Engage with policymakers to advocate for sustainable business practices and regulations.
4. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data.
5. Ethical Behavior: Encourage employees to report unethical behavior through anonymous channels."
Pegatron,2023,58.6,7.83198,97.77777778,High,"The ESG score of Pegatron in 2023 is 58.60, is lower than the average score of it the industry.
This company has beaten 79 companies in this year, at the average level in the industry, and improve.","The risk level Pegatron in 2023 is High with the 97.78, is higher than the average level of it the industry.",The return deviation level of Pegatron in 2023 is 7.83 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Pegatron from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 56.80. and in 2022, we get the max ESG score is 64.60, extreme difference is 7.80.","1. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
2. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
3. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.
4. Environmental Policy & Management: Regularly update and review environmental policies to keep them relevant.
5. Water Consumption: Recycle and reuse water within operations to minimize wastage.","1. Total Employees: Create a healthy work environment that supports employee well-being.
2. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
3. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
4. Training (Average Hours): Track training hours and set department-specific targets for improvement.
5. Gender Diversity: Establish a gender diversity task force to drive initiatives and monitor progress.","1. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees.
2. Policy Influence: Regularly review government regulations to ensure compliance and anticipate future changes.
3. Partnerships and Collaborations: Establish mutually beneficial collaborations with research institutions to innovate and share knowledge.
4. Cyber Security: Implement multi-factor authentication for all sensitive systems and accounts.
5. Board Composition: Promote gender and ethnic diversity within the board to reflect the broader community."
BOE,2020,63.15,7.14972,93.33333333,High,"The ESG score of BOE in 2023 is 59.27, is lower than the average score of it the industry.
This company has beaten 78 companies in this year, at the average level in the industry, and improve.","The risk level BOE in 2023 is High with the 100.00, is higher than the average level of it the industry.",The return deviation level of BOE in 2023 is 8.10 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of BOE from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 59.27. and in 2021, we get the max ESG score is 67.30, extreme difference is 8.03.","1. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.
2. Energy Consumption: Conduct regular energy audits to identify areas for improvement.
3. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
4. Water Consumption: Recycle and reuse water within operations to minimize wastage.
5. Waste Generation: Implement product take-back programs to encourage recycling and reuse.","1. Communities and Philanthropy: Measure and report on the impact of philanthropic initiatives to ensure transparency.
2. Training (Average Hours): Track training hours and set department-specific targets for improvement.
3. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
4. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.
5. Training (Number of Times): Increase the frequency of training sessions to enhance employee skills.","1. Cyber Security: Implement multi-factor authentication for all sensitive systems and accounts.
2. Alignment with Frameworks: Conduct periodic assessments to ensure all ESG efforts align with industry standards.
3. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
4. Assurance: Establish a transparent process for addressing discrepancies or errors found during audits.
5. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees."
BOE,2021,67.3,5.58592,82.22222222,High,"The ESG score of BOE in 2023 is 59.27, is lower than the average score of it the industry.
This company has beaten 78 companies in this year, at the average level in the industry, and improve.","The risk level BOE in 2023 is High with the 100.00, is higher than the average level of it the industry.",The return deviation level of BOE in 2023 is 8.10 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of BOE from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 59.27. and in 2021, we get the max ESG score is 67.30, extreme difference is 8.03.","1. Energy Consumption: Implement energy management systems to track and optimize energy use.
2. Water Consumption: Install water-efficient fixtures in buildings and production areas.
3. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
4. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.
5. Scope 3 Carbon Emissions: Reduce waste in the product lifecycle by promoting recycling and reuse.","1. Training (Number of Times): Encourage cross-departmental training to foster collaboration and knowledge sharing.
2. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
3. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
4. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.
5. Turnover Rate: Conduct regular employee engagement surveys to identify retention drivers.","1. Policy Influence: Align corporate lobbying efforts with company values and the public good to avoid reputational risk.
2. Ethical Behavior: Implement strong consequences for unethical behavior to deter misconduct.
3. Consumer Privacy Protection: Offer consumers the option to control their data preferences and opt-out of unnecessary data collection.
4. Risk & Crisis Management: Regularly review and update the risk management strategy to adapt to new challenges.
5. Board Composition: Ensure a diverse range of backgrounds, experiences, and expertise within the board."
BOE,2022,66.8,5.45234,73.33333333,Moderate,"The ESG score of BOE in 2023 is 59.27, is lower than the average score of it the industry.
This company has beaten 78 companies in this year, at the average level in the industry, and improve.","The risk level BOE in 2023 is High with the 100.00, is higher than the average level of it the industry.",The return deviation level of BOE in 2023 is 8.10 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of BOE from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 59.27. and in 2021, we get the max ESG score is 67.30, extreme difference is 8.03.","1. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
2. Waste Generation: Encourage digital processes to reduce paper waste in the office.
3. Water Consumption: Install water-efficient fixtures in buildings and production areas.
4. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
5. Environmental Policy & Management: Regularly update and review environmental policies to keep them relevant.","1. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
2. Employee Fatalities: Use safety technology and equipment to minimize risks in hazardous environments.
3. Occupational Injury: Introduce a wellness program focused on physical health to prevent injuries.
4. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.
5. Total Employees: Introduce flexible working arrangements to improve employee satisfaction.","1. Ethical Behavior: Lead by example with senior management setting a strong ethical tone for the organization.
2. Partnerships and Collaborations: Collaborate with industry leaders to drive collective action on pressing ESG issues.
3. Risk & Crisis Management: Ensure the company has a clear crisis communication plan for swift and transparent responses.
4. Cyber Security: Educate employees about the importance of strong passwords and secure online behavior.
5. Policy Influence: Engage with policymakers to advocate for sustainable business practices and regulations."
BOE,2023,59.266667,8.09575,100,High,"The ESG score of BOE in 2023 is 59.27, is lower than the average score of it the industry.
This company has beaten 78 companies in this year, at the average level in the industry, and improve.","The risk level BOE in 2023 is High with the 100.00, is higher than the average level of it the industry.",The return deviation level of BOE in 2023 is 8.10 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of BOE from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 59.27. and in 2021, we get the max ESG score is 67.30, extreme difference is 8.03.","1. Energy Consumption: Invest in energy-efficient machinery and appliances.
2. Scope 3 Carbon Emissions: Develop programs to reduce the carbon footprint of products during their use phase.
3. Waste Generation: Recycle and compost waste generated during production and office activities.
4. Scope 1 Carbon Emissions: Reduce the use of fossil fuels in company-owned vehicles.
5. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.","1. Training (Average Hours): Offer personalized training paths to match individual career development goals.
2. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
3. Gender Diversity: Provide unconscious bias training for employees and managers.
4. Turnover Rate: Offer competitive compensation and benefits to reduce turnover.
5. Occupational Injury: Introduce a wellness program focused on physical health to prevent injuries.","1. Board Composition: Set clear expectations for board members' roles and responsibilities.
2. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data.
3. Assurance: Conduct internal audits to ensure adherence to established policies and standards.
4. Alignment with Frameworks: Ensure alignment with internationally recognized sustainability and ESG frameworks (e.g., GRI, SASB).
5. Risk & Crisis Management: Develop a comprehensive risk management framework to identify and mitigate potential threats."
TCL,2020,73.4,5.685675,84.44444444,High,"The ESG score of TCL in 2023 is 78.27, is higher than the average score of it the industry.
This company has beaten 38 companies in this year, at the excellent level in the industry, and keep.",The risk level TCL in 2023 is invalid because extreme values were detected.,The return deviation level of TCL in 2023 is invalid because extreme values were detected too.,"The ESG score of TCL from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 73.20. and in 2023, we get the max ESG score is 78.27, extreme difference is 5.06.","1. Scope 1 Carbon Emissions: Establish a carbon offset program to neutralize emissions.
2. Water Consumption: Use rainwater harvesting systems to supplement water supply.
3. Scope 3 Carbon Emissions: Engage suppliers to adopt sustainable practices and reduce emissions.
4. Waste Generation: Encourage digital processes to reduce paper waste in the office.
5. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.","1. Gender Diversity: Establish a gender diversity task force to drive initiatives and monitor progress.
2. Training (Average Hours): Track training hours and set department-specific targets for improvement.
3. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
4. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
5. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.","1. Consumer Privacy Protection: Regularly conduct privacy audits to ensure compliance with relevant laws and regulations.
2. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
3. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
4. Alignment with Frameworks: Regularly review and update company policies to stay in compliance with evolving frameworks.
5. Ethical Behavior: Encourage employees to report unethical behavior through anonymous channels."
TCL,2021,73.2,5.34971,71.11111111,Moderate,"The ESG score of TCL in 2023 is 78.27, is higher than the average score of it the industry.
This company has beaten 38 companies in this year, at the excellent level in the industry, and keep.",The risk level TCL in 2023 is invalid because extreme values were detected.,The return deviation level of TCL in 2023 is invalid because extreme values were detected too.,"The ESG score of TCL from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 73.20. and in 2023, we get the max ESG score is 78.27, extreme difference is 5.06.","1. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.
2. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.
3. Water Consumption: Install water-efficient fixtures in buildings and production areas.
4. Energy Consumption: Conduct regular energy audits to identify areas for improvement.
5. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.","1. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.
2. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.
3. Occupational Injury: Regularly review workplace safety standards and make necessary adjustments.
4. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
5. Total Employees: Create a healthy work environment that supports employee well-being.","1. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises.
2. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices.
3. Board Composition: Promote gender and ethnic diversity within the board to reflect the broader community.
4. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges.
5. Assurance: Conduct internal audits to ensure adherence to established policies and standards."
TCL,2022,75.35,0,0,,"The ESG score of TCL in 2023 is 78.27, is higher than the average score of it the industry.
This company has beaten 38 companies in this year, at the excellent level in the industry, and keep.",The risk level TCL in 2023 is invalid because extreme values were detected.,The return deviation level of TCL in 2023 is invalid because extreme values were detected too.,"The ESG score of TCL from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 73.20. and in 2023, we get the max ESG score is 78.27, extreme difference is 5.06.","1. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
2. Water Consumption: Recycle and reuse water within operations to minimize wastage.
3. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
4. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
5. Energy Consumption: Implement energy management systems to track and optimize energy use.","1. Training (Number of Times): Offer online training programs to make learning more accessible.
2. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
3. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.
4. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
5. Communities and Philanthropy: Partner with non-profits to support environmental and social causes.","1. Policy Influence: Engage with policymakers to advocate for sustainable business practices and regulations.
2. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
3. Board Composition: Ensure a diverse range of backgrounds, experiences, and expertise within the board.
4. Consumer Privacy Protection: Offer consumers the option to control their data preferences and opt-out of unnecessary data collection.
5. Risk & Crisis Management: Develop a comprehensive risk management framework to identify and mitigate potential threats."
TCL,2023,78.265,0,0,,"The ESG score of TCL in 2023 is 78.27, is higher than the average score of it the industry.
This company has beaten 38 companies in this year, at the excellent level in the industry, and keep.",The risk level TCL in 2023 is invalid because extreme values were detected.,The return deviation level of TCL in 2023 is invalid because extreme values were detected too.,"The ESG score of TCL from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 73.20. and in 2023, we get the max ESG score is 78.27, extreme difference is 5.06.","1. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
2. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
3. Scope 1 Carbon Emissions: Reduce the use of fossil fuels in company-owned vehicles.
4. Scope 3 Carbon Emissions: Engage suppliers to adopt sustainable practices and reduce emissions.
5. Energy Consumption: Conduct regular energy audits to identify areas for improvement.","1. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
2. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
3. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
4. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.
5. Training (Number of Times): Provide incentives for employees to complete training programs.","1. Ethical Behavior: Regularly train employees on ethical decision-making and compliance standards.
2. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
3. Partnerships and Collaborations: Develop strategic partnerships with organizations that share similar values and goals.
4. Consumer Privacy Protection: Offer consumers the option to control their data preferences and opt-out of unnecessary data collection.
5. Board Composition: Promote gender and ethnic diversity within the board to reflect the broader community."
Microsoft,2020,91.2,0,0,,"The ESG score of Microsoft in 2023 is 88.60, is lower than the average score of it the industry.
This company has beaten 11 companies in this year, at the average level in the industry, and improve.",The risk level Microsoft in 2023 is invalid because extreme values were detected.,The return deviation level of Microsoft in 2023 is invalid because extreme values were detected too.,"The ESG score of Microsoft from 2020 to 2023 is volatile.
In 2022, we get the min ESG score is 82.50. and in 2021, we get the max ESG score is 93.10, extreme difference is 10.60.","1. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
2. Water Consumption: Use rainwater harvesting systems to supplement water supply.
3. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
4. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
5. Environmental Policy & Management: Set clear sustainability goals and incorporate them into the corporate strategy.","1. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.
2. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
3. Occupational Injury: Introduce a wellness program focused on physical health to prevent injuries.
4. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.
5. Total Employees: Create a healthy work environment that supports employee well-being.","1. Assurance: Establish a transparent process for addressing discrepancies or errors found during audits.
2. Consumer Privacy Protection: Invest in data breach response plans to quickly address any potential privacy violations.
3. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices.
4. Cyber Security: Invest in firewalls and intrusion detection systems to protect against cyberattacks.
5. Board Composition: Promote gender and ethnic diversity within the board to reflect the broader community."
